outcome,payment_account_prefix_same_as_address_prefix,address_2a96c3ce94b3be921e0296097b88b56a,address_4d90f2e709f1fc0810e5aef472dd3935,address_794abfcfc9a51569c6415a61a319b352,address_91ea8f05b2be1f7fe36e86e20ea35105,address_a3d2de7675556553a5f08e4c88d2c228,address_ca8d4b018cb62966eebb2974f5a83b4f,address_e23d9777cddc347de82d839b2e54b22e,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,X0_hour72,X1_hour72,X2_hour72,X3_hour72,X4_hour72,X5_hour72,X6_hour72,X7_hour72,X8_hour72,X9_hour72,X10_hour72,X11_hour72,X12_hour72,X13_hour72,X14_hour72,X15_hour72,X16_hour72,X17_hour72,X18_hour72,X19_hour72,X20_hour72,X21_hour72,X22_hour72,X23_hour72,X24_hour72,X25_hour72,X26_hour72,X27_hour72,X28_hour72,X29_hour72,X30_hour72,X31_hour72,X32_hour72,X33_hour72,X34_hour72,X35_hour72,X36_hour72,X37_hour72,X38_hour72,X39_hour72,X40_hour72,X41_hour72,X42_hour72,X43_hour72,X44_hour72,X45_hour72,X46_hour72,X47_hour72,X48_hour72,X49_hour72,X50_hour72,X51_hour72,X52_hour72,X53_hour72,X54_hour72,X55_hour72,X56_hour72,X57_hour72,X58_hour72,X59_hour72,X60_hour72,X61_hour72,X62_hour72,X63_hour72,X64_hour72,X65_hour72,X66_hour72,X67_hour72,X68_hour72,X69_hour72,X70_hour72,X71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,X301o49axv6udhkl,i695h0p5uj10gmq,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,ae,af,al,am,ao,ar,at,au,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bn,bo,br,bt,bw,by,ca,cd,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,do,dz,ec,ee,eg,es,et,eu,fi,fr,ga,gb,ge,gh,gm,gq,gr,gt,hk,hn,hr,ht,hu,id,ie,il,in.,iq,ir,is,it,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mk,ml,mm,mn,mr,mt,mu,mv,mw,mx,my,mz,na,ne,ng,ni,nl,no,np,nz,om,pa,pe,pg,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,td,tg,th,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,ve,vn,ye,za,zm,zw,books.and.music,furniture,home.goods,jewelry,mobile,office.equipment,sporting.goods
0,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.72204235758,1,2.65151515152,0.258426966292,0.258426966292,1,0.38125,836.02617701,76105263158,1105263158,0,0.247474747475,9160947368420,10983605263200,1,0.272727272727,0.363636363636,0.454545454545,0.818181818182,0.363636363636,0.0909090909091,0.363636363636,0.0909090909091,0.181818181818,0.0909090909091,0.363636363636,0.181818181818,0,0.272727272727,0.272727272727,0.181818181818,0.272727272727,0.181818181818,0.272727272727,0.272727272727,0.272727272727,0,0.0909090909091,0.0909090909091,0.0909090909091,0.181818181818,0.0909090909091,0.0909090909091,0.181818181818,0.0909090909091,0.363636363636,0.0909090909091,0.0909090909091,0,0.545454545455,0.363636363636,0.545454545455,0.0909090909091,0.181818181818,0.636363636364,0.0909090909091,0.272727272727,0.363636363636,0.181818181818,0.181818181818,0.0909090909091,0.0909090909091,0.181818181818,0.272727272727,0.272727272727,0,0,0.454545454545,0.545454545455,0.272727272727,0.363636363636,0.272727272727,0.272727272727,0.272727272727,0,0.181818181818,0.363636363636,0.272727272727,0.454545454545,0.272727272727,0.272727272727,0.181818181818,0,0.545454545455,0.272727272727,0.272727272727,11,False,710526316,0.190721649485,62394736842,52631580,63,47,88,-6.37950813307,0.715909090909,0.534090909091,1,0.318181818182,0.237373737374,0.444444444444,1,3,198,139,198,0.70202020202,0,0,0,0,0.136363636364,771.075595795,1,1.27272727273,9,0.0512820512821,0,0,0,0,0,0.025641025641,0.0769230769231,0.0769230769231,0,0,0,0,0,0,0,0,0,0.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0.589743589744,0,0,0,0.025641025641,0,0.0769230769231,0,0,0,0,0,0,0,0.0512820512821,0,0.102564102564,0,0.102564102564,0,0,0.025641025641,0,0,0,0.102564102564,0,0.0512820512821,0,0,0,0,0,0.025641025641,0,1,0,0.025641025641,0,0.128205128205,0,0,0,0.0769230769231,0,0,0,0,0,0,0,0.128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641025641,0,0,0,0.102564102564,0,0,0,0.0512820512821,0,0,0.025641025641,0,0.153846153846,0,0,0,0,0.0512820512821,0.179487179487,0,0,0.025641025641,0,0,0.025641025641,0,0,0,0,0,0,0,0.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641025641,0,0,0.0512820512821,0,0,0.666666666667,0.769230769231,0,0,0,0.025641025641,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.333333333333,0.333333333333,0,0,0,7780421052630,-1,0,1,7597868421050,3936184210530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,105263159,0.5,7780421052630,7780421052630,1,1,0,0,1,1,0,0.5,0.5,0,1,1,2,2,2,1,0,0,0,0,0.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.916666666667,22.5521638531,555368421052,578947370,0,0.142857142857,63271921052600,2532447368420,0.333333333333,0,0.333333333333,0,0,0,0,0,1,0,0,0.666666666667,0,0,0.333333333333,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0.333333333333,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0.333333333333,3,True,11315789475,0.0714285714286,535763157894,578947370,7,5,2,-1.2527629685,1,0.714285714286,0.285714285714,0.5,0.357142857143,0.142857142857,1,1,14,2,14,0.142857142857,0,0,0,0,0.285714285714,7.95857690381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.774772648248,1,1.9375,0.333333333333,0.333333333333,1,0.225806451613,78.0922235533,224684210524,-1,0,1,8996789473680,3424868421050,0.5,0.25,0,0.25,0.25,0.5,0.25,0,0,0,0,0.25,0,0,1,0,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0.25,0,0,0.5,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,4,True,684210525,0.09375,224684210524,5157894736,18,10,4,-4.56888334663,1,0.555555555556,0.222222222222,0.5625,0.3125,0.125,1,2,32,29,32,0.90625,0,0,0,0,0.125,76.3004640841,1,1.4375,6,0.181818181818,0,0,0,0,0,0.0909090909091,0,0,0,0,0,0,0,0,0.0909090909091,0,0,0.272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818,0,0,0,0,0,0,0,0,0,0.181818181818,0,0.0909090909091,0,0,0,0,0,0,0.0909090909091,0,0,0,0,0,0,0,0,0,0.363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909091,0,0,0,0.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0.0909090909091,0,0,0,0,0,0,0,0,1,0.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.57351744597,1,3.15625,0.168918918919,0.168918918919,1,0.494505494505,437.028021538,78026315789,13421052632,0,1,5296263157900,8112263157900,0,0.166666666667,0.333333333333,0.166666666667,0,0.5,0.166666666667,0,0.666666666667,0.333333333333,0.5,0.5,0.333333333333,0.166666666667,0.166666666667,0.5,0.166666666667,0.5,0.666666666667,0,0.5,0.333333333333,0,0,0.5,0.333333333333,0.5,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.5,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.166666666667,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0,0.166666666667,0,0.5,0.166666666667,0.5,0.5,0.166666666667,0.166666666667,0,0.666666666667,0.166666666667,0.166666666667,0.333333333333,0.666666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.166666666667,1,0.333333333333,0.5,0.166666666667,0.166666666667,0.333333333333,1,0.166666666667,6,False,105263158,0.536585365854,72947368420,368421054,34,41,48,-1.18632762751,0.708333333333,0.854166666667,1,0.276422764228,0.333333333333,0.390243902439,1,3.84375,123,74,123,0.60162601626,0,0,0,0,0.325203252033,352.40942863,1,1.3125,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512821,0.025641025641,0,0,0,0,0.025641025641,0,0,0,0,0.102564102564,0.025641025641,0,1,0,0,0,0,0,0,0,0.102564102564,0,0,0,0,0,0,0,0.025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205,0,0,0,0,0,0,0.025641025641,0,0,0,0,0,0,0.153846153846,0.205128205128,0,0,0,0,0,0,0,0,0,0.230769230769,0,0.0512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282051282051,0.692307692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.17805383035,166.862481072,5,30.3964421855,0.340181295406,0.340181295406,1,0.0934999024009,267278.105978,263157896,473684212,50,1,5333078947370,5720473684210,0.926373626374,0.864835164835,0.945054945055,0.954945054945,1,0.969230769231,0.956043956044,0.932967032967,0.937362637363,0.963736263736,0.931868131868,0.794505494505,0.563736263736,0.652747252747,0.563736263736,0.528571428571,0.557142857143,0.486813186813,0.469230769231,0.378021978022,0.351648351648,0.317582417582,0.316483516484,0.268131868132,0.218681318681,0.151648351648,0.169230769231,0.182417582418,0.175824175824,0.176923076923,0.201098901099,0.223076923077,0.220879120879,0.249450549451,0.22967032967,0.252747252747,0.263736263736,0.275824175824,0.302197802198,0.317582417582,0.364835164835,0.393406593407,0.37032967033,0.335164835165,0.358241758242,0.326373626374,0.353846153846,0.361538461538,0.393406593407,0.371428571429,0.373626373626,0.363736263736,0.374725274725,0.37032967033,0.375824175824,0.428571428571,0.384615384615,0.420879120879,0.417582417582,0.410989010989,0.407692307692,0.412087912088,0.373626373626,0.424175824176,0.406593406593,0.414285714286,0.475824175824,0.421978021978,0.432967032967,0.471428571429,0.497802197802,0.505494505495,910,False,894736840,0.204361493124,263157896,0,9528,10141,10393,-19.8662992063,0.916770903493,0.975752910613,1,0.316944980374,0.337336171911,0.345718847715,5,38.1982210928,30062,295,30062,0.00981305302375,0,0,0,0,0.96118022753,8709.81741224,1,1.21346886912,52,0.0949929808142,0.00444548432382,0.00304164716893,0.0072531586336,0.00842302292934,0.156761815629,0.0231633130557,0.0353299017314,0.0528778661675,0.00350959288723,0,0.00865699578849,0.0163781001404,0.000935891436593,0.0149742629855,0.00608329433786,0,0.00327562002808,0.0138043986898,0.00514740290126,0,0,0.000701918577445,0.00655124005615,0.00140383715489,0.00140383715489,0.000233972859148,0.0435189518016,0,0,0.00327562002808,0,0,0,0.000233972859148,0.00397753860552,0.0395414131961,0.109733270941,0.00140383715489,0.012634534394,0,0.0638745905475,0.0145063172672,0.00187178287319,0.109031352363,0.116986429574,0.0149742629855,0.0510060832943,0.0318203088442,0.151848385587,0.00257370145063,0,0.00818905007019,0.0683200748713,0.000467945718297,0.000701918577445,0.00748713149275,0.0215255030416,0,0,0.0102948058025,0,0.0222274216191,0.0605989705194,0.0067852129153,0.0570893776322,0.849555451568,0.0949929808142,0,0.000233972859148,0.284277023865,0,0.0975666822649,0,0.0138043986898,0,0,0,0.0818905007019,0,0,0.0191857744502,0.00584932147871,0.00140383715489,0.000467945718297,0.00631726719701,0.00467945718297,0.00397753860552,0,0.0718296677585,0,0.00514740290126,0.00116986429574,0.000701918577445,0.00491343004212,0.00187178287319,0.00467945718297,0,0.00140383715489,0.00116986429574,0.00467945718297,0,0.00210575573234,0.531352363126,0.179691155826,0,0.00397753860552,0.00187178287319,0.302994852597,0.00187178287319,0.0224613944782,0.0121665886757,0.0077211043519,0,0.0154422087038,0.00514740290126,0.0112306972391,0,0.0416471689284,0,0.0704258306036,0,0.0154422087038,0.0292466073935,0.0311183902667,0.0437529246607,0.0156761815629,1,0.00163781001404,0.0636406176883,0.000233972859148,0,0.0219934487599,0.00818905007019,0.00561534861956,0.0114646700983,0.00233972859148,0.00187178287319,0.00584932147871,0,0.00608329433786,0,0.00257370145063,0,0.000701918577445,0.311417875526,0,0.01099672438,0.68694431446,0.000935891436593,0,0.0077211043519,0.226719700515,0.00350959288723,0.0353299017314,0.0498362189986,0.000233972859148,0,0,0.0690219934488,0,0.055217594759,0.00865699578849,0.0217594759008,0,0,0,0,0,0,1
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.285714285714,0.285714285714,1,0.6,3.17805383035,2332368421050,-1,0,0.2,63762684210500,11208368421100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,736842106,0.2,2332368421050,1567526315790,1,1,3,-0.405465108108,0.333333333333,0.333333333333,1,0.2,0.2,0.6,1,1,5,5,5,1,0,0,0,0,0.2,3.17805383035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69314718056,4.70821693378,3,4.71428571429,0.23595505618,0.23595505618,1,0.542372881356,217.043786933,44368421053,1.65e+10,1,0.985294117647,4670157894740,4826789473680,0.5,0.5,1,0.875,0.5,1,0.625,0.125,0.25,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0.125,0.375,0,0.25,0.125,0.25,0.125,0.25,0,0,0,0.375,0,0.125,0.375,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,8,False,210526316,0.388059701493,42499999999,105263158,21,29,18,-1.34809058631,0.724137931034,1,0.620689655172,0.308823529412,0.426470588235,0.264705882353,3,4.85714285714,68,22,68,0.323529411765,0,0,0,0,0.0147058823529,170.808560461,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.07692307692,0.0625,0.0625,1,0.5,13.8244782279,3801526315790,2e+09,0,1,4662421052630,8975894736840,0,0,0.142857142857,0,0,0,0,0,0,0,0,0.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,7,True,578947368,0.0666666666667,2315789473,0,1,8,6,-2.82137888641,0.125,1,0.75,0.0666666666667,0.533333333333,0.4,1,1.15384615385,15,10,15,0.666666666667,0,0,0,0,0.4,20.40372944,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0533190138892,1,1.15384615385,0,0,1,1,13.5178589545,4001684210530,19263157894,0,0,58017342105300,7015526315790,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0.25,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,1184210527,0.111111111111,328631578947,368421052,4,12,2,-4.12066187054,0.333333333333,1,0.166666666667,0.222222222222,0.666666666667,0.111111111111,1,1.38461538462,18,7,18,0.388888888889,0,0,0,0,0.444444444444,23.1881526198,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.05935127678,1,2,0,0,1,1,6.57925121201,2147315789470,421052632,0,0,60932526315800,13376263157900,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,2,True,210526316,0.428571428571,1241736842110,421052632,0,3,4,-1.79175946923,0,0.75,1,0,0.428571428571,0.571428571429,1,2.33333333333,7,6,7,0.857142857143,0,0,0,0,0.142857142857,6.57925121201,1,1.33333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,70.9259099089,2,14.4674556213,0.110847377166,0.110847377166,1,0.5439238653,20808.5165199,2210526316,2421052632,6,1,5985263157890,6960973684210,0.590361445783,0.698795180723,0.78313253012,0.674698795181,0.542168674699,1,0.855421686747,0.638554216867,0.674698795181,0.626506024096,0.746987951807,0.674698795181,0.674698795181,0.518072289157,0.55421686747,0.506024096386,0.469879518072,0.33734939759,0.385542168675,0.506024096386,0.518072289157,0.313253012048,0.638554216867,0.542168674699,0.277108433735,0.289156626506,0.21686746988,0.421686746988,0.518072289157,0.590361445783,0.44578313253,0.578313253012,0.566265060241,0.566265060241,0.590361445783,0.614457831325,0.385542168675,0.602409638554,0.771084337349,0.686746987952,0.698795180723,0.602409638554,0.602409638554,0.590361445783,0.78313253012,0.795180722892,0.915662650602,0.650602409639,0.867469879518,0.602409638554,0.457831325301,0.421686746988,0.759036144578,0.626506024096,0.855421686747,0.78313253012,0.66265060241,0.614457831325,0.795180722892,0.566265060241,0.734939759036,0.602409638554,0.867469879518,0.807228915663,0.819277108434,0.903614457831,0.771084337349,0.89156626506,0.650602409639,0.614457831325,0.55421686747,0.674698795181,83,False,1105263158,0.149014084507,2210526316,0,1264,1220,1262,-0.49584013944,1,0.965189873418,0.998417721519,0.337426588361,0.325680726108,0.336892685531,3,22.1656804734,3746,975,3746,0.260277629471,0,0,0,0.000533902829685,0.0686065136145,18743.0082291,1,2.49704142012,28,0.00163265306122,0,0,0,0,0,0,0.000816326530612,0,0,0,0.00816326530612,0,0,0,0,0,0.00571428571429,0,0.00326530612245,0.00734693877551,0,0,0,0.0179591836735,0,0,0,0.00734693877551,0,0.0155102040816,0.00408163265306,0,0.00163265306122,0,0,0.00163265306122,0.0228571428571,0,0.000816326530612,0.00408163265306,0,0,0,0.00734693877551,0,0.00163265306122,0.00244897959184,0,0.0285714285714,0,0,0,0,0,0,0,0.00489795918367,0.0163265306122,0,0,0,0,1,0,0,0.377959183673,0,0.0114285714286,0,0,0,0.000816326530612,0,0,0,0,0,0,0,0,0,0.00244897959184,0,0,0.0187755102041,0.00408163265306,0,0.000816326530612,0.025306122449,0,0,0,0.00244897959184,0,0.00163265306122,0,0,0,0,0,0,0.000816326530612,0.0408163265306,0.171428571429,0,0,0,0.851428571429,0,0.00163265306122,0.00816326530612,0.00163265306122,0,0,0,0,0,0.126530612245,0.00816326530612,0,0,0,0.000816326530612,0.000816326530612,0.000816326530612,0.000816326530612,0.0138775510204,0,0,0,0.00244897959184,0,0,0,0,0,0,0,0,0.00244897959184,0.000816326530612,0.00163265306122,0,0,0.00816326530612,0,0.0204081632653,0.0310204081633,0,0,0.000816326530612,0.00244897959184,0,0.0122448979592,0.112653061224,0,0,0,0.00571428571429,0.00326530612245,0.00326530612245,0.010612244898,0.000816326530612,0,0,0,0,1,0,0
