@RELATION data

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL

@DATA
0.990910,0.244962
0.938576,0.257126
0.884538,0.265682
0.867719,0.218141
0.970993,0.168782
0.942650,0.276407
0.958826,0.275277
0.935225,0.202545
0.923865,0.200640
0.922486,0.156852
0.943361,0.162957
0.902773,0.236609
0.869778,0.240584
0.906432,0.243472
0.138650,0.891598
0.254339,0.942998
0.265136,0.859467
0.165372,0.948687
0.267873,0.875751
0.226702,0.926114
0.369312,0.978996
0.404183,0.929187
0.407353,0.965117
0.241485,0.895422
0.208125,0.914479
0.244885,0.973064
0.208093,0.890787
0.252032,0.995094
0.328420,0.873871
0.232846,0.941411
0.082578,0.919013
0.179642,0.954868
0.227532,0.873735
0.056870,0.959600
0.366925,0.873703
0.280734,0.869415
0.235012,0.862501
0.253417,0.975033
0.297505,0.925774
0.301771,0.950423
0.400671,0.917920
0.314810,0.862497
0.228589,0.911624
0.203942,0.945431
0.279838,0.948722
0.076317,0.936148
0.282875,0.867514
0.322296,0.898413
0.161082,0.897595
0.256899,0.897555
0.146466,0.906367
0.374729,0.907732
0.167435,0.899996
0.277650,0.905234
0.277609,0.885324
0.185252,0.967214
0.078426,0.935233
0.425637,0.950452
0.094839,0.894246
0.268722,0.964499
0.293163,0.997327
0.124653,0.971795
0.272863,0.945581
0.162113,0.934300
0.431843,0.937409
0.261596,0.894096
0.242627,0.904741
0.188512,0.952617
0.295897,0.980461
0.377934,0.950466
0.211981,0.953260
0.332197,0.903012
0.418898,0.893296
0.123406,0.893703
0.207950,0.940239
0.351385,0.946371
0.217320,0.988129
0.083338,0.915872
0.299327,0.971013
0.291780,0.904652
0.249506,0.951395
0.287700,0.888722
0.142324,0.898738
0.325669,0.938695
0.148568,0.971645
0.418194,0.894782
0.358610,0.885695
0.360851,0.973975
0.369033,0.883251
0.240498,0.934129
0.373746,0.962498
0.221729,0.982262
0.369569,0.923887
0.330421,0.930041
0.112648,0.975119
0.076162,0.962012
0.110845,0.936044
0.408671,0.926464
0.085151,0.932321
0.271181,0.968637
0.130359,0.949737
0.281760,0.876551
0.199641,0.869504
0.195528,0.978839
0.122238,0.975344
0.059025,0.941422
0.324729,0.967386
0.171101,0.930638
0.127098,0.934951
0.399374,0.934711
0.311580,0.977423
0.179845,0.986239
0.195807,0.990052
0.350621,0.889479
0.271171,0.940554
0.426705,0.899624
0.294657,0.912110
0.039711,0.933285
0.399620,0.952460
0.289358,0.998074
0.342863,0.875186
0.424683,0.910720
0.189830,0.956923
0.352650,0.938270
0.368676,0.969155
0.132795,0.968465
0.283044,0.959846
0.169022,0.881054
0.163921,0.900539
0.097057,0.923015
0.223313,0.993339
0.185888,0.863608
0.248415,0.998142
0.114139,0.887621
0.352657,0.982566
0.092034,0.905142
0.373421,0.872463
0.321431,0.930091
0.138935,0.916290
0.252074,0.983109
0.117837,0.894654
0.255780,0.946643
0.121665,0.930816
0.261441,0.921365
0.119395,0.897034
0.378685,0.969984
0.146643,0.962833
0.057547,0.951745
0.296754,0.938131
0.352911,0.903376
0.237260,0.949726
0.300467,0.909851
0.381011,0.954922
0.455966,0.920453
0.197194,0.871938
0.123682,0.934164
0.343817,0.895501
0.342899,0.955108
0.112451,0.888007
0.112469,0.895383
0.336288,0.895118
0.250906,0.978517
0.048828,0.916323
0.374161,0.954525
0.286149,0.957545
0.353086,0.901440
0.040690,0.924638
0.236407,0.885127
0.374997,0.916823
0.221133,0.981268
0.290322,0.909265
0.233595,0.959542
0.375233,0.916494
0.274942,0.950480
0.226206,0.927979
0.168887,0.978510
0.260369,0.945903
0.250184,0.983856
0.104562,0.942251
0.410047,0.891802
0.254663,0.958874
0.141927,0.982112
0.429539,0.950881
0.326573,0.982537
0.255676,0.949712
0.133510,0.889018
0.383190,0.953428
0.313366,0.959946
0.277241,0.938931
0.277703,0.866739
0.395836,0.932167
0.362927,0.928901
0.383819,0.982112
0.253520,0.933514
0.179529,0.963995
0.074168,0.909012
0.213443,0.908154
0.339758,0.967168
0.243473,0.985196
0.082529,0.960439
0.424886,0.952807
0.214723,0.887400
0.164455,0.956562
0.292663,0.910298
0.307674,0.880471
0.323414,0.959260
0.367157,0.902679
0.248803,0.983831
0.091776,0.960586
0.267906,0.963587
0.278577,0.908697
0.185731,0.861443
0.208212,0.913882
0.210441,0.938409
0.094289,0.883530
0.281018,0.970395
0.094830,0.945814
0.198112,0.992064
0.270537,0.858227
0.304680,0.930755
0.328506,0.884362
0.157734,0.991020
0.189977,0.911184
0.456341,0.938374
0.076261,0.926357
0.177345,0.937041
0.242922,0.919478
0.223092,0.986943
0.049429,0.913317
0.260406,0.902487
0.303015,0.907743
0.189219,0.884473
0.358532,0.868833
0.097748,0.909215
0.287760,0.967222
0.450517,0.943977
0.356656,0.929826
0.178617,0.877941
0.434902,0.893257
0.224933,0.887614
0.171201,0.952324
0.227561,0.928111
0.400170,0.972181
0.065424,0.896012
0.251308,0.912253
0.175183,0.909941
0.399288,0.924838
0.169841,0.945588
0.380221,0.942673
0.245754,0.998653
0.308156,0.945106
0.237251,0.996838
0.382712,0.890576
0.353694,0.928215
0.413995,0.899781
0.164633,0.982880
0.395879,0.885838
0.189561,0.866063
0.278246,0.958181
0.065427,0.946782
0.239366,0.889998
0.369702,0.903469
0.112930,0.939006
0.381879,0.970277
0.231457,0.900585
0.332569,0.946507
0.093672,0.898688
0.400574,0.944763
0.247595,0.865974
0.242495,0.940100
0.178099,0.896044
0.076293,0.913114
0.261576,0.983738
0.137270,0.880643
0.168421,0.877898
0.433312,0.908265
0.085834,0.946071
0.338575,0.887253
0.175167,0.980604
0.236460,0.909065
0.243366,0.926839
0.151162,0.932599
0.068540,0.937791
0.140736,0.903483
0.446812,0.921329
0.357860,0.908418
0.280161,0.994919
0.430032,0.890219
0.417043,0.905495
0.449099,0.936405
0.284354,0.927657
0.352632,0.948644
0.177911,0.905653
0.133111,0.889905
0.377098,0.940321
0.277786,0.955279
0.189350,0.965692
0.038530,0.937327
0.230352,0.987382
0.376727,0.965399
0.265374,0.929780
0.187978,0.976423
0.263755,0.989008
0.175350,0.867203
0.414042,0.913768
0.323010,0.950248
0.198149,0.914468
0.324329,0.976162
0.447884,0.926192
0.388050,0.966450
0.393388,0.976066
0.427506,0.953893
0.409236,0.890637
0.211830,0.929791
0.192860,0.988419
0.406352,0.891917
0.338636,0.907979
0.093585,0.890584
0.334877,0.905763
0.350771,0.934904
0.277774,0.958617
0.317218,0.893289
0.058710,0.937706
0.140054,0.983023
0.245833,0.908207
0.350585,0.931341
0.319251,0.897741
0.104031,0.902372
0.185414,0.986611
0.245307,0.944927
0.415132,0.921847
0.188140,0.925306
0.383519,0.974726
0.356549,0.975172
0.349034,0.881554
0.259567,0.968715
0.312648,0.983026
0.132634,0.872738
0.143583,0.920103
0.266486,0.906732
0.404583,0.880317
0.176287,0.987254
0.153493,0.942858
0.110292,0.903562
0.276297,0.880671
0.303879,0.873253
0.401571,0.940018
0.346708,0.991771
0.184651,0.876269
0.289279,0.988687
0.189127,0.922530
0.348359,0.877580
0.398005,0.924034
0.219167,0.970995
0.142866,0.900718
0.177479,0.906917
0.307327,0.909826
0.266032,0.990641
0.084323,0.910212
0.277745,0.909980
0.103505,0.895690
0.233909,0.980286
0.375676,0.967004
0.165543,0.982337
0.214273,0.949208
0.169224,0.993668
0.343410,0.981551
0.188481,0.991946
0.267293,0.946174
0.153164,0.890984
0.259518,0.873174
0.418508,0.916062
0.271142,0.929683
0.372767,0.966660
0.282336,0.915951
0.234198,0.915340
0.264008,0.870952
0.144909,0.908065
0.296987,0.881725
0.332015,0.878813
0.373804,0.941936
0.188707,0.933407
0.279685,0.939617
0.375919,0.896072
0.180293,0.936751
0.171737,0.924406
0.317547,0.947893
0.173997,0.903401
0.154822,0.970588
0.239880,0.930191
0.088419,0.948576
0.294682,0.933778
0.085534,0.952807
0.208246,0.937109
0.290583,0.859017
0.361344,0.898302
0.085685,0.935394
0.174771,0.917341
0.400131,0.947157
0.420570,0.948133
0.279805,0.907321
0.298766,0.882583
0.345271,0.972621
0.163856,0.899388
0.178209,0.954157
0.286403,0.906060
0.163721,0.888018
0.178956,0.895243
0.111607,0.927271
0.277274,0.901418
0.109232,0.893567
0.316832,0.930816
0.407985,0.943702
0.416775,0.927025
0.172137,0.944956
0.109344,0.902272
0.202738,0.918738
0.150252,0.975851
0.404576,0.965914
0.256308,0.909537
0.112073,0.957277
0.226543,0.862086
0.185316,0.955408
0.134482,0.964456
0.058574,0.930109
0.107694,0.972038
0.136471,0.937591
0.238514,0.925892
0.162376,0.951588
0.211120,0.938506
0.295439,0.956262
0.345993,0.874743
0.252620,0.934632
0.360293,0.987340
0.323235,0.941390
0.388418,0.982548
0.168640,0.880964
0.357817,0.885727
0.039938,0.916637
0.361376,0.933943
0.331357,0.882869
0.101209,0.969884
0.344278,0.892699
0.350624,0.990859
0.098144,0.952099
0.410833,0.907414
0.313288,0.879956
0.178206,0.936869
0.122336,0.921525
0.104675,0.927161
0.211220,0.923462
0.146867,0.911391
0.379092,0.919571
0.321988,0.993143
0.455673,0.925377
0.450128,0.939113
0.324097,0.978796
0.192441,0.930473
0.239309,0.984970
0.110031,0.926564
0.203188,0.989566
0.076571,0.963963
0.312548,0.912681
0.335763,0.880067
0.405598,0.946257
0.146923,0.975233
0.380736,0.951974
0.210908,0.986121
0.434162,0.931002
0.142183,0.911902
0.137600,0.937859
0.187370,0.924849
0.150840,0.973321
0.121694,0.957127
0.056161,0.938921
0.276484,0.908883
0.428988,0.967222
0.262230,0.889133
0.365821,0.912074
0.196033,0.980239
0.281456,0.959710
0.317479,0.927579
0.342817,0.958174
0.366264,0.924523
0.258636,0.883315
0.055556,0.916476
0.274237,0.903040
0.285202,0.865195
0.324943,0.870398
0.438943,0.944595
0.200651,0.958688
0.364263,0.897009
0.281921,0.940025
0.346472,0.945821
0.254398,0.907589
0.303186,0.909283
0.210484,0.996991
0.318540,0.977738
0.222522,0.934050
0.362230,0.980268
0.100316,0.890326
0.360740,0.925881
0.205255,0.861986
0.415189,0.951009
0.290276,0.890191
0.273686,0.957323
0.306545,0.946099
0.356874,0.911734
0.125480,0.984549
0.220312,0.903233
0.274336,0.952274
0.115494,0.927332
0.407771,0.961543
0.272506,0.874575
0.190051,0.884520
0.238732,0.964399
0.233935,0.967911
0.445511,0.931056
0.405352,0.937866
0.108680,0.976023
0.371120,0.927672
0.177129,0.895783
0.143676,0.973754
0.175982,0.979460
0.257478,0.884395
0.346519,0.876601
0.242005,0.954729
0.225131,0.932456
0.068882,0.898759
0.193163,0.905195
0.216773,0.884159
0.126104,0.955154
0.322596,0.895015
0.178792,0.921479
0.038814,0.917312
0.439519,0.904949
0.359843,0.878166
0.142499,0.931274
0.388672,0.900282
0.401864,0.907164
0.222491,0.871137
0.338422,0.876065
0.291062,0.960968
0.431772,0.902479
0.201973,0.986028
0.163461,0.886914
0.336263,0.973189
0.246274,0.900017
0.217776,0.878884
0.238778,0.895933
0.312348,0.936584
0.304862,0.890305
0.355237,0.941129
0.220982,0.918113
0.321795,0.967239
0.143468,0.965631
0.408403,0.924945
0.345439,0.871198
0.284882,0.889101
0.387250,0.935583
0.060052,0.919153
0.043301,0.944381
0.311719,0.900021
0.363781,0.948318
0.114363,0.968097
0.408257,0.971292
0.410229,0.911763
0.266009,0.956566
0.400120,0.939167
0.320684,0.889194
0.105087,0.919263
0.214280,0.878373
0.102746,0.921257
0.073870,0.917380
0.416693,0.892281
0.433319,0.917848
0.133073,0.960714
0.391702,0.922755
0.424908,0.967122
0.188632,0.874496
0.137674,0.978756
0.224126,0.936669
0.199340,0.921629
0.237445,0.892892
0.428138,0.903855
0.457496,0.920807
0.406606,0.901725
0.413974,0.943587
0.134021,0.905838
0.325808,0.977356
0.128178,0.966954
0.216875,0.975001
0.118406,0.966639
0.206255,0.958574
0.122277,0.910166
0.097614,0.958667
0.133628,0.902065
0.186270,0.982501
0.160528,0.946174
0.362741,0.943255
0.412627,0.902837
0.099214,0.901472
0.269011,0.880464
0.101978,0.953571
0.431315,0.919624
0.084282,0.894750
0.095844,0.902640
0.045460,0.924245
0.203410,0.926042
0.101739,0.909387
0.101761,0.971567
0.231584,0.980965
0.124527,0.896219
0.105370,0.909226
0.126631,0.923166
0.402572,0.910348
0.401682,0.953114
0.239550,0.987918
0.413920,0.911795
0.336210,0.863551
0.110068,0.942401
0.357613,0.939532
0.307481,0.962240
0.102007,0.973550
0.317536,0.902744
0.202567,0.959492
0.381711,0.883791
0.085533,0.897330
0.122361,0.948097
0.394696,0.898274
0.193945,0.964649
0.250194,0.987168
0.328688,0.954872
0.241867,0.974157
0.397108,0.952692
0.624344,0.919864
0.662188,0.905016
0.636453,0.963498
0.812102,0.910126
0.586085,0.963673
0.729153,0.957327
0.597223,0.926721
0.553069,0.908340
0.594750,0.892735
0.879968,0.950291
0.892092,0.941826
0.866122,0.911105
0.714235,0.992860
0.721600,0.920796
0.818766,0.957602
0.669781,0.912288
0.868012,0.885788
0.564610,0.933639
0.675916,0.907747
0.743707,0.930948
0.820170,0.900485
0.600464,0.877923
0.593285,0.949723
0.750736,0.861722
0.841674,0.890687
0.726373,0.909623
0.894476,0.905556
0.625580,0.897480
0.614081,0.914336
0.645958,0.965092
0.848667,0.943098
0.708343,0.982791
0.672118,0.892063
0.770874,0.883201
0.776817,0.865674
0.888723,0.962780
0.731233,0.891230
0.577985,0.908057
0.545293,0.916966
0.656728,0.973857
0.589244,0.925006
0.572478,0.918209
0.543167,0.914929
0.742610,0.951209
0.752097,0.916280
0.897295,0.941740
0.786847,0.952817
0.750568,0.910312
0.847513,0.911252
0.618852,0.959685
0.670174,0.928794
0.775809,0.899596
0.783038,0.956755
0.713245,0.892635
0.898706,0.947157
0.576505,0.943309
0.842403,0.871420
0.740906,0.942876
0.883810,0.878959
0.761366,0.884573
0.748731,0.988551
0.843304,0.964767
0.726749,0.973657
0.824687,0.975380
0.642599,0.941243
0.780043,0.921225
0.583080,0.919428
0.813235,0.911227
0.665582,0.909737
0.679378,0.976594
0.548959,0.913017
0.663242,0.985396
0.662145,0.942247
0.746419,0.938649
0.832537,0.948004
0.602804,0.979843
0.812935,0.994343
0.854023,0.929451
0.911502,0.901272
0.690555,0.889747
0.693878,0.876358
0.718373,0.937463
0.754691,0.901275
0.607989,0.929783
0.897502,0.877963
0.919899,0.937423
0.663442,0.899281
0.785278,0.966024
0.828114,0.865045
0.541373,0.935972
0.951340,0.952885
0.845665,0.966639
0.867773,0.980754
0.761652,0.951270
0.668609,0.958285
0.774287,0.929969
0.710580,0.869869
0.817826,0.930913
0.702104,0.906446
0.861598,0.908004
0.795240,0.922194
0.881869,0.973160
0.665961,0.966264
0.882820,0.873957
0.707489,0.995040
0.760655,0.915000
0.594711,0.974851
0.585195,0.961368
0.603894,0.891048
0.773011,0.933786
0.564074,0.921340
0.762949,0.973518
0.687429,0.957159
0.737286,0.899846
0.872197,0.888886
0.583827,0.917648
0.631708,0.956702
0.691431,0.868554
0.557985,0.911298
0.705449,0.889883
0.760433,0.916937
0.793607,0.878852
0.791020,0.909594
0.795840,0.927875
0.800221,0.984177
0.671953,0.913249
0.789995,0.906378
0.905785,0.930684
0.708518,0.954332
0.881072,0.978688
0.741238,0.952510
0.866590,0.950488
0.583327,0.919124
0.585974,0.941843
0.856803,0.882108
0.589115,0.901636
0.715321,0.895858
0.696340,0.970180
0.620460,0.985707
0.552894,0.920675
0.752590,0.968722
0.865011,0.939303
0.537650,0.931692
0.798070,0.874754
0.750779,0.874096
0.642792,0.985610
0.755084,0.894925
0.934328,0.914582
0.650889,0.883494
0.820967,0.932714
0.745562,0.910523
0.655256,0.902487
0.748499,0.946925
0.839073,0.914486
0.907021,0.907325
0.814646,0.873667
0.876845,0.972099
0.921793,0.927114
0.704555,0.916948
0.567637,0.949394
0.818788,0.986972
0.683023,0.975451
0.648123,0.968083
0.795204,0.919353
0.688930,0.992807
0.684567,0.931063
0.623186,0.882433
0.711630,0.860596
0.622478,0.935147
0.671760,0.990202
0.790816,0.941390
0.822547,0.897670
0.609558,0.919803
0.887833,0.911181
0.570170,0.919657
0.851608,0.946814
0.831912,0.986964
0.718755,0.953568
0.615450,0.979778
0.813421,0.928576
0.831047,0.990163
0.860848,0.949991
0.779579,0.953879
0.847327,0.876590
0.888244,0.910812
0.620352,0.924395
0.593603,0.971692
0.622800,0.878877
0.637704,0.978560
0.840345,0.877273
0.724051,0.932807
0.906957,0.881593
0.925116,0.959885
0.956832,0.923337
0.607767,0.943673
0.937504,0.904577
0.708850,0.937366
0.910412,0.970899
0.630554,0.929269
0.654573,0.975383
0.820892,0.888976
0.754391,0.943773
0.666225,0.966403
0.873544,0.923173
0.737304,0.988033
0.860123,0.945478
0.602611,0.888940
0.853394,0.875093
0.743575,0.909987
0.699006,0.862536
0.857107,0.909104
0.686829,0.964031
0.697773,0.939246
0.887894,0.929619
0.781437,0.875922
0.650425,0.903523
0.789158,0.867543
0.584016,0.890544
0.669184,0.941647
0.851872,0.933325
0.780551,0.974990
0.650389,0.905224
0.772000,0.886985
0.772397,0.996012
0.690087,0.919853
0.824158,0.994826
0.681873,0.977013
0.570920,0.959160
0.914336,0.925835
0.587232,0.946071
0.863921,0.923412
0.815758,0.881054
0.891370,0.930652
0.824498,0.988415
0.723308,0.927539
0.679718,0.891706
0.867233,0.939642
0.872636,0.974647
0.849907,0.867689
0.645622,0.964713
0.901204,0.888879
0.880229,0.922358
0.726413,0.877787
0.634399,0.930713
0.583777,0.917330
0.952355,0.912045
0.863214,0.910627
0.730200,0.866828
0.951047,0.916101
0.768909,0.901172
0.594529,0.935994
0.693235,0.895490
0.651343,0.929512
0.760548,0.987415
0.611605,0.973854
0.559811,0.900957
0.719320,0.939528
0.807636,0.867142
0.782305,0.867900
0.814725,0.869705
0.711948,0.874564
0.676209,0.962691
0.587893,0.898538
0.653087,0.977802
0.635406,0.946814
0.641416,0.921089
0.933770,0.945789
0.758204,0.877191
0.892367,0.913896
0.778110,0.955569
0.894819,0.879013
0.857407,0.899206
0.587782,0.962490
0.564113,0.929594
0.612813,0.959807
0.802983,0.938435
0.849846,0.971988
0.723375,0.875836
0.782677,0.981908
0.908861,0.952414
0.883913,0.876730
0.792013,0.964831
0.784224,0.966285
0.911877,0.957674
0.895362,0.890491
0.711898,0.929126
0.669713,0.951820
0.871218,0.965799
0.734749,0.944695
0.945240,0.908579
0.605384,0.974347
0.621714,0.930455
0.827556,0.871573
0.557971,0.944288
0.691445,0.930963
0.730540,0.952917
0.780168,0.898509
0.790441,0.921679
0.757682,0.935136
0.730007,0.978860
0.629889,0.980836
0.785807,0.953142
0.662438,0.893678
0.770371,0.934332
0.720060,0.884616
0.766333,0.947043
0.878296,0.939542
0.807486,0.962176
0.835478,0.923723
0.771928,0.922898
0.739344,0.888843
0.541724,0.916044
0.729157,0.949158
0.885993,0.933829
0.623400,0.943294
0.685660,0.886149
0.762867,0.950941
0.807636,0.926989
0.858533,0.867954
0.629360,0.955705
0.885121,0.883373
0.727388,0.881904
0.585889,0.971652
0.702944,0.951256
0.564135,0.945971
0.940992,0.937152
0.699092,0.921558
0.685814,0.910412
0.634845,0.950262
0.760516,0.926332
0.706839,0.994869
0.657385,0.913428
0.598552,0.977345
0.583334,0.891252
0.922182,0.969726
0.733634,0.866967
0.882284,0.934279
0.634635,0.929205
0.853037,0.888593
0.765343,0.948404
0.879607,0.923133
0.839191,0.947393
0.630597,0.962097
0.635474,0.878888
0.618344,0.982576
0.826781,0.942969
0.570724,0.960990
0.578321,0.930848
0.744304,0.905806
0.642517,0.944777
0.769374,0.957520
0.867855,0.986107
0.692682,0.879749
0.809626,0.903501
0.602397,0.942172
0.754788,0.978824
0.821736,0.938806
0.599070,0.899564
0.663160,0.963237
0.664132,0.944488
0.830554,0.964281
0.893790,0.909422
0.600099,0.939721
0.583666,0.920614
0.842096,0.913092
0.669052,0.971338
0.799560,0.959492
0.888923,0.886471
0.923094,0.900075
0.808954,0.958653
0.747398,0.901654
0.720649,0.946339
0.674862,0.975694
0.611405,0.914858
0.740716,0.896054
0.611209,0.958127
0.788140,0.860074
0.791181,0.879839
0.790516,0.951999
0.740627,0.980647
0.658532,0.866031
0.604473,0.977984
0.862342,0.885888
0.705981,0.998313
0.891524,0.907346
0.781104,0.964449
0.648824,0.989173
0.715196,0.874003
0.795608,0.867796
0.895276,0.961483
0.825570,0.927254
0.598105,0.920285
0.781458,0.908340
0.800185,0.861439
0.621414,0.878813
0.935996,0.902826
0.557024,0.953739
0.750936,0.929687
0.621138,0.965238
0.647059,0.896444
0.836204,0.956341
0.866258,0.952628
0.907779,0.956787
0.732730,0.916880
0.825691,0.908315
0.732591,0.897759
0.744136,0.883544
0.788919,0.991538
0.790284,0.951181
0.780447,0.925849
0.926056,0.916401
0.799460,0.994022
0.908615,0.974040
0.881219,0.931399
0.867566,0.903126
0.784985,0.905138
0.607064,0.960496
0.776045,0.947647
0.692506,0.964466
0.721074,0.955919
0.843289,0.965878
0.793489,0.972217
0.930958,0.954197
0.571521,0.905492
0.881172,0.983345
0.622378,0.916787
0.723190,0.870937
0.635310,0.968551
0.712474,0.919742
0.910019,0.941608
0.675641,0.913978
0.664092,0.972860
0.580790,0.932203
0.856153,0.884809
0.815061,0.993697
0.645422,0.884845
0.951286,0.905953
0.597902,0.884441
0.843868,0.923248
0.730715,0.910512
0.775126,0.868915
0.932391,0.958381
0.661852,0.986017
0.654169,0.914911
0.856003,0.946149
0.844015,0.975487
0.918677,0.945499
0.546133,0.926264
0.840256,0.985710
0.614006,0.979157
0.618659,0.910205
0.640216,0.966689
0.769884,0.888186
0.588736,0.882826
0.640405,0.874168
0.856096,0.879299
0.701014,0.889894
0.682912,0.941018
0.693929,0.877452
0.861198,0.916076
0.859622,0.959046
0.750264,0.955001
0.725362,0.885899
0.672071,0.947911
0.723722,0.878427
0.723576,0.875450
0.740523,0.919642
0.711741,0.942487
0.737625,0.940525
0.599181,0.883694
0.886154,0.877891
0.757904,0.978860
0.722000,0.895254
0.910509,0.941015
0.783348,0.976741
0.930729,0.963577
0.847223,0.948390
0.857421,0.911316
0.766926,0.958985
0.593850,0.922719
0.782287,0.898449
0.821986,0.960940
0.583866,0.961329
0.690513,0.951577
0.943543,0.956791
0.866258,0.928804
0.826595,0.896733
0.703930,0.993675
0.647998,0.982876
0.847352,0.967622
0.571431,0.910634
0.817294,0.943641
0.830133,0.866864
0.710512,0.903466
0.840281,0.900725
0.563431,0.905063
0.839609,0.908708
0.575948,0.905306
0.881355,0.973997
0.670195,0.991052
0.660501,0.919010
0.792685,0.889504
0.771671,0.899260
0.843736,0.871956
0.844197,0.957527
0.723590,0.863355
0.728635,0.898767
0.615754,0.940643
0.721103,0.907664
0.666940,0.971159
0.707710,0.877752
0.802619,0.960143
0.813389,0.949880
0.766529,0.894432
0.811691,0.961365
0.599256,0.967354
0.848338,0.917527
0.663567,0.902797
0.781498,0.888815
0.674258,0.949051
0.556896,0.954397
0.780540,0.939296
0.908361,0.904205
0.697105,0.959525
0.597166,0.949734
0.796469,0.868861
0.814039,0.957041
0.709118,0.908329
0.690480,0.860685
0.762895,0.871084
0.585974,0.887064
0.899885,0.889122
0.902941,0.881804
0.851811,0.907764
0.715443,0.878356
0.695297,0.955397
0.761462,0.898856
0.696759,0.993325
0.706499,0.868850
0.620234,0.949505
0.704102,0.896383
0.659158,0.939174
0.600700,0.877662
0.613360,0.969630
0.893922,0.911877
0.918966,0.932635
0.926806,0.941586
0.783441,0.971142
0.687475,0.930173
0.894915,0.937852
0.637422,0.956777
0.827642,0.907178
0.734306,0.896755
0.604016,0.879356
0.755084,0.923487
0.832169,0.942287
0.633959,0.984731
0.759512,0.984188
0.754752,0.903333
0.569262,0.918334
0.756814,0.877766
0.841249,0.887289
0.755191,0.932796
0.765972,0.913928
0.632158,0.909540
0.699742,0.893928
0.884153,0.933307
0.879343,0.923384
0.853126,0.879478
0.949260,0.954697
0.944929,0.924838
0.829868,0.910012
0.621953,0.916623
0.655502,0.932946
0.823383,0.886646
0.868155,0.969219
0.886911,0.899203
0.635288,0.928851
0.754130,0.937656
0.645486,0.961640
0.757886,0.875690
0.719545,0.957466
0.682880,0.928390
0.913875,0.914254
0.602708,0.908826
0.661405,0.966457
0.957400,0.919585
0.573222,0.945045
0.919234,0.936598
0.742492,0.957170
0.791578,0.913257
0.743328,0.904595
0.700217,0.980286
0.618848,0.953657
0.663556,0.874814
0.809226,0.867400
0.605263,0.954961
0.794200,0.875865
0.774205,0.911363
0.764725,0.858230
0.771628,0.867303
0.620345,0.899453
0.864168,0.894082
0.680050,0.898359
0.629836,0.899396
0.849414,0.941261
0.679057,0.968762
0.684492,0.947318
0.905320,0.882544
0.824598,0.984034
0.790391,0.985606
0.773479,0.948522
0.803058,0.873246
0.605988,0.917931
0.927103,0.962576
0.693625,0.997095
0.895791,0.976201
0.840799,0.935969
0.687290,0.990724
0.740270,0.944988
0.830544,0.909451
0.564092,0.938921
0.651897,0.906217
0.611634,0.951806
0.608847,0.981694
0.734063,0.942880
0.555245,0.957473
0.673182,0.895804
0.726170,0.871899
0.825384,0.957313
0.655631,0.925188
0.601843,0.971281
0.746119,0.869315
0.636489,0.912821
0.663381,0.935190
0.802622,0.946153
0.917287,0.933403
0.904867,0.911223
0.850925,0.891423
0.791335,0.959353
0.833088,0.877934
0.888448,0.945085
0.902054,0.885109
0.666704,0.889140
0.877699,0.926181
0.833960,0.986846
0.937147,0.961329
0.860516,0.959803
0.635396,0.986754
0.897634,0.974661
0.543993,0.915515
0.726309,0.955119
0.790359,0.884863
0.950857,0.932978
0.746684,0.904588
0.885478,0.947700
0.639605,0.953146
0.815718,0.907725
0.737254,0.925863
0.928125,0.955687
0.926813,0.949290
0.813660,0.882597
0.658311,0.943141
0.642889,0.873414
0.572132,0.911999
0.664635,0.982055
0.888926,0.901350
0.751272,0.925660
0.593407,0.897795
0.720549,0.971092
0.775480,0.915662
0.749231,0.938359
0.710398,0.990059
0.823862,0.966564
0.683312,0.935190
0.743646,0.963366
0.604251,0.895769
0.652511,0.923934
0.813256,0.956948
0.726184,0.920643
0.807979,0.941243
0.848281,0.940650
0.805838,0.923516
0.628235,0.896648
0.680943,0.993457
0.618777,0.921440
0.775323,0.872127
0.773468,0.892728
0.767773,0.862004
0.823926,0.862722
0.687568,0.945681
0.882913,0.892227
0.872690,0.964163
0.860480,0.966117
0.742367,0.998671
0.827106,0.886381
0.680647,0.958095
0.833259,0.959092
0.833252,0.897001
0.684263,0.955519
0.582780,0.942501
0.645126,0.933007
0.526284,0.928840
0.535027,0.928840
0.465871,0.928840
0.524615,0.928840
0.505284,0.928840
0.506292,0.928840
0.478867,0.928840
0.495190,0.928840
0.481922,0.928840
0.474472,0.928840
0.503043,0.928840
0.524268,0.928840
0.469952,0.928840
0.505527,0.928840
0.492774,0.928840
0.503787,0.928840
0.483012,0.928840
0.498109,0.928840
0.470924,0.928840
0.509029,0.928840
0.473318,0.928840
0.530168,0.928840
0.489008,0.928840
0.475808,0.928840
0.501736,0.928840
0.473307,0.928840
0.481554,0.928840
0.477477,0.928840
0.481979,0.928840
0.495758,0.928840
0.532512,0.928840
0.497233,0.928840
0.491577,0.928840
0.483148,0.928840
0.475269,0.928840
0.532562,0.928840
0.524829,0.928840
0.516061,0.928840
0.512230,0.928840
0.526541,0.928840
0.535631,0.928840
0.518641,0.928840
0.494436,0.928840
0.374111,0.064190
0.412766,0.231025
0.075557,0.772623
0.759562,0.647277
0.112859,0.818277
0.250754,0.712591
0.773887,0.746670
0.611830,0.917162
0.494236,0.062655
0.229954,0.155665
0.793947,0.610679
0.776466,0.928994
0.225456,0.661313
0.767630,0.857587
